participant_id,file_id,annotation_id,frame_start,frame_end,activity,chunk_id
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,45,11289,11334,talking_on_phone,10
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,45,11334,11379,talking_on_phone,11
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,45,11379,11424,talking_on_phone,12
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,45,11424,11469,talking_on_phone,13
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,45,11469,11476,talking_on_phone,14
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,46,11476,11503,interacting_with_phone,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,47,11515,11546,placing_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,48,11794,11805,pressing_automation_button,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,49,11812,11828,taking_off_sunglasses,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,50,11828,11856,placing_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,51,11856,11881,fetching_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,52,11881,11923,putting_on_sunglasses,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,53,11938,11947,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,54,11954,11998,sitting_still,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,54,11998,12044,sitting_still,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,54,12044,12089,sitting_still,2
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,54,12089,12134,sitting_still,3
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,54,12134,12179,sitting_still,4
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,54,12179,12225,sitting_still,5
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,54,12225,12268,sitting_still,6
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,55,12276,12321,fetching_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,55,12321,12344,fetching_an_object,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12425,12470,reading_magazine,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12470,12515,reading_magazine,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12515,12560,reading_magazine,2
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12560,12605,reading_magazine,3
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12605,12650,reading_magazine,4
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12650,12696,reading_magazine,5
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12696,12741,reading_magazine,6
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12741,12786,reading_magazine,7
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12786,12831,reading_magazine,8
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12831,12877,reading_magazine,9
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12877,12923,reading_magazine,10
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12923,12968,reading_magazine,11
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,12968,13013,reading_magazine,12
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,13013,13058,reading_magazine,13
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,13058,13103,reading_magazine,14
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,13103,13148,reading_magazine,15
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,13148,13193,reading_magazine,16
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,56,13193,13207,reading_magazine,17
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,57,13207,13248,fetching_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,58,13248,13293,writing,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,58,13293,13338,writing,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,58,13338,13384,writing,2
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,58,13384,13420,writing,3
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,59,13428,13437,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,60,13472,13516,placing_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,61,13528,13574,sitting_still,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,61,13574,13619,sitting_still,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,61,13619,13664,sitting_still,2
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,61,13664,13710,sitting_still,3
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,61,13710,13732,sitting_still,4
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,62,13775,13799,pressing_automation_button,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,63,13916,13923,pressing_automation_button,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,64,13951,13996,sitting_still,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,64,13996,14041,sitting_still,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,64,14041,14087,sitting_still,2
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,64,14087,14131,sitting_still,3
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,64,14131,14139,sitting_still,4
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,65,14170,14216,fastening_seat_belt,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,65,14216,14260,fastening_seat_belt,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,66,14446,14450,pressing_automation_button,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14468,14513,sitting_still,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14513,14558,sitting_still,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14558,14603,sitting_still,2
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14603,14649,sitting_still,3
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14649,14694,sitting_still,4
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14694,14739,sitting_still,5
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14739,14784,sitting_still,6
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14784,14830,sitting_still,7
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14830,14875,sitting_still,8
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14875,14920,sitting_still,9
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14920,14966,sitting_still,10
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,67,14966,15002,sitting_still,11
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,68,15035,15081,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,68,15081,15102,using_multimedia_display,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,69,15102,15147,fetching_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,69,15147,15154,fetching_an_object,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,70,15154,15200,eating,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,70,15200,15245,eating,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,70,15245,15290,eating,2
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,70,15290,15335,eating,3
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,70,15335,15380,eating,4
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,70,15380,15425,eating,5
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,70,15425,15470,eating,6
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,70,15470,15515,eating,7
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,70,15515,15520,eating,8
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,71,15520,15563,fetching_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,72,15596,15641,placing_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,72,15641,15653,placing_an_object,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,73,15798,15801,pressing_automation_button,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,74,15801,15841,fetching_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,75,15841,15884,opening_bottle,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,76,15884,15929,drinking,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,76,15929,15967,drinking,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,77,15967,16004,closing_bottle,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,78,16004,16037,placing_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,79,16037,16061,fetching_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16061,16106,eating,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16106,16151,eating,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16151,16196,eating,2
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16196,16242,eating,3
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16242,16287,eating,4
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16287,16332,eating,5
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16332,16377,eating,6
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16377,16422,eating,7
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16422,16467,eating,8
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16467,16513,eating,9
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16513,16558,eating,10
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,80,16558,16597,eating,11
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,81,16597,16640,placing_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,82,16658,16703,fetching_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,82,16703,16709,fetching_an_object,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,83,16709,16754,opening_bottle,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,83,16754,16775,opening_bottle,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,84,16834,16873,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,85,16909,16954,drinking,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,85,16954,16999,drinking,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,85,16999,17044,drinking,2
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,85,17044,17090,drinking,3
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,85,17090,17134,drinking,4
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,85,17134,17180,drinking,5
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,85,17180,17226,drinking,6
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,85,17226,17241,drinking,7
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,86,17241,17282,closing_bottle,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,87,17282,17307,opening_bottle,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,88,17307,17352,drinking,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,88,17352,17370,drinking,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,89,17462,17473,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,90,17482,17488,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,91,17618,17663,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,91,17663,17702,using_multimedia_display,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,92,17753,17799,drinking,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,92,17799,17804,drinking,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,93,18042,18087,drinking,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,93,18087,18109,drinking,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,94,18281,18326,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,94,18326,18355,using_multimedia_display,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,95,18379,18395,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,96,18422,18451,drinking,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,97,18451,18482,closing_bottle,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,98,18482,18514,placing_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,99,18978,19020,fetching_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,100,19020,19065,eating,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,100,19065,19086,eating,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,101,19086,19099,placing_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,102,19099,19121,fetching_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,103,19121,19150,opening_bottle,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,104,19150,19194,drinking,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,104,19194,19205,drinking,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,105,19205,19215,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,106,19223,19253,closing_bottle,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,107,19253,19287,placing_an_object,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,108,19645,19650,pressing_automation_button,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,109,19881,19885,pressing_automation_button,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,110,19934,19949,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,111,19961,20006,using_multimedia_display,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,111,20006,20029,using_multimedia_display,1
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,112,20035,20051,unfastening_seat_belt,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,113,20064,20083,opening_door_inside,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,114,20083,20123,exiting_car,0
3,vp3/run1b_2018-05-08-08-46-01.kinect_color,115,20123,20126,closing_door_outside,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,0,39,63,opening_door_outside,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,1,63,95,entering_car,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,2,95,108,closing_door_inside,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,3,125,134,opening_door_inside,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,4,134,140,closing_door_inside,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,5,143,189,fastening_seat_belt,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,5,189,197,fastening_seat_belt,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,6,231,239,using_multimedia_display,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,8,3029,3040,using_multimedia_display,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,9,3057,3102,sitting_still,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,9,3102,3147,sitting_still,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,9,3147,3192,sitting_still,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,9,3192,3237,sitting_still,3
3,vp3/run2_2018-05-29-16-03-37.kinect_color,9,3237,3284,sitting_still,4
3,vp3/run2_2018-05-29-16-03-37.kinect_color,9,3284,3329,sitting_still,5
3,vp3/run2_2018-05-29-16-03-37.kinect_color,9,3329,3348,sitting_still,6
3,vp3/run2_2018-05-29-16-03-37.kinect_color,10,3363,3408,taking_off_sunglasses,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,11,3408,3435,putting_on_sunglasses,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,12,3436,3444,using_multimedia_display,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,13,3455,3500,sitting_still,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,13,3500,3545,sitting_still,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,13,3545,3591,sitting_still,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,13,3591,3636,sitting_still,3
3,vp3/run2_2018-05-29-16-03-37.kinect_color,13,3636,3681,sitting_still,4
3,vp3/run2_2018-05-29-16-03-37.kinect_color,13,3681,3726,sitting_still,5
3,vp3/run2_2018-05-29-16-03-37.kinect_color,13,3726,3752,sitting_still,6
3,vp3/run2_2018-05-29-16-03-37.kinect_color,14,3767,3812,using_multimedia_display,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,14,3812,3835,using_multimedia_display,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,3852,3898,sitting_still,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,3898,3944,sitting_still,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,3944,3989,sitting_still,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,3989,4034,sitting_still,3
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4034,4080,sitting_still,4
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4080,4125,sitting_still,5
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4125,4170,sitting_still,6
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4170,4216,sitting_still,7
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4216,4261,sitting_still,8
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4261,4306,sitting_still,9
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4306,4352,sitting_still,10
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4352,4397,sitting_still,11
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4397,4442,sitting_still,12
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4442,4487,sitting_still,13
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4487,4533,sitting_still,14
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4533,4578,sitting_still,15
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4578,4624,sitting_still,16
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4624,4670,sitting_still,17
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4670,4715,sitting_still,18
3,vp3/run2_2018-05-29-16-03-37.kinect_color,15,4715,4734,sitting_still,19
3,vp3/run2_2018-05-29-16-03-37.kinect_color,16,4980,5003,pressing_automation_button,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,17,5039,5048,using_multimedia_display,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5064,5110,sitting_still,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5110,5156,sitting_still,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5156,5201,sitting_still,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5201,5246,sitting_still,3
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5246,5291,sitting_still,4
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5291,5337,sitting_still,5
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5337,5383,sitting_still,6
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5383,5429,sitting_still,7
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5429,5475,sitting_still,8
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5475,5522,sitting_still,9
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5522,5568,sitting_still,10
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5568,5614,sitting_still,11
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5614,5659,sitting_still,12
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5659,5706,sitting_still,13
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5706,5751,sitting_still,14
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5751,5796,sitting_still,15
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5796,5842,sitting_still,16
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5842,5886,sitting_still,17
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5886,5933,sitting_still,18
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5933,5977,sitting_still,19
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,5977,6023,sitting_still,20
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,6023,6068,sitting_still,21
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,6068,6114,sitting_still,22
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,6114,6160,sitting_still,23
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,6160,6204,sitting_still,24
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,6204,6251,sitting_still,25
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,6251,6296,sitting_still,26
3,vp3/run2_2018-05-29-16-03-37.kinect_color,18,6296,6307,sitting_still,27
3,vp3/run2_2018-05-29-16-03-37.kinect_color,19,6515,6530,using_multimedia_display,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,20,6540,6585,sitting_still,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,20,6585,6629,sitting_still,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,20,6629,6676,sitting_still,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,20,6676,6679,sitting_still,3
3,vp3/run2_2018-05-29-16-03-37.kinect_color,21,6697,6742,fetching_an_object,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,21,6742,6763,fetching_an_object,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,22,6781,6816,unfastening_seat_belt,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,23,6816,6863,putting_on_jacket,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,23,6863,6909,putting_on_jacket,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,23,6909,6955,putting_on_jacket,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,23,6955,7000,putting_on_jacket,3
3,vp3/run2_2018-05-29-16-03-37.kinect_color,23,7000,7026,putting_on_jacket,4
3,vp3/run2_2018-05-29-16-03-37.kinect_color,24,7026,7071,fastening_seat_belt,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,24,7071,7094,fastening_seat_belt,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,25,7094,7104,using_multimedia_display,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,26,7119,7126,using_multimedia_display,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,27,7143,7189,sitting_still,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,27,7189,7233,sitting_still,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,27,7233,7279,sitting_still,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,27,7279,7323,sitting_still,3
3,vp3/run2_2018-05-29-16-03-37.kinect_color,27,7323,7337,sitting_still,4
3,vp3/run2_2018-05-29-16-03-37.kinect_color,28,7659,7689,pressing_automation_button,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,29,7705,7750,fetching_an_object,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,29,7750,7796,fetching_an_object,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,29,7796,7810,fetching_an_object,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,30,7810,7855,working_on_laptop,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,30,7855,7901,working_on_laptop,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,30,7901,7947,working_on_laptop,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,30,7947,7992,working_on_laptop,3
3,vp3/run2_2018-05-29-16-03-37.kinect_color,30,7992,8027,working_on_laptop,4
3,vp3/run2_2018-05-29-16-03-37.kinect_color,31,8027,8071,looking_or_moving_around (e.g. searching),0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,32,8071,8115,fetching_an_object,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,33,8115,8160,interacting_with_phone,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,33,8160,8206,interacting_with_phone,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,33,8206,8251,interacting_with_phone,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,33,8251,8296,interacting_with_phone,3
3,vp3/run2_2018-05-29-16-03-37.kinect_color,33,8296,8341,interacting_with_phone,4
3,vp3/run2_2018-05-29-16-03-37.kinect_color,33,8341,8388,interacting_with_phone,5
3,vp3/run2_2018-05-29-16-03-37.kinect_color,33,8388,8403,interacting_with_phone,6
3,vp3/run2_2018-05-29-16-03-37.kinect_color,34,8403,8441,placing_an_object,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,35,8441,8486,placing_an_object,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,35,8486,8502,placing_an_object,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,36,8502,8512,using_multimedia_display,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,37,8531,8576,sitting_still,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,37,8576,8621,sitting_still,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,37,8621,8667,sitting_still,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,37,8667,8713,sitting_still,3
3,vp3/run2_2018-05-29-16-03-37.kinect_color,37,8713,8758,sitting_still,4
3,vp3/run2_2018-05-29-16-03-37.kinect_color,37,8758,8803,sitting_still,5
3,vp3/run2_2018-05-29-16-03-37.kinect_color,37,8803,8848,sitting_still,6
3,vp3/run2_2018-05-29-16-03-37.kinect_color,38,8856,8885,taking_off_sunglasses,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,39,8885,8930,placing_an_object,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,39,8930,8951,placing_an_object,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,40,8951,8957,using_multimedia_display,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,8972,9018,sitting_still,0
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9018,9063,sitting_still,1
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9063,9109,sitting_still,2
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9109,9154,sitting_still,3
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9154,9200,sitting_still,4
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9200,9246,sitting_still,5
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9246,9291,sitting_still,6
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9291,9337,sitting_still,7
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9337,9382,sitting_still,8
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9382,9427,sitting_still,9
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9427,9472,sitting_still,10
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9472,9518,sitting_still,11
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9518,9563,sitting_still,12
3,vp3/run2_2018-05-29-16-03-37.kinect_color,41,9563,9608,sitting_still,13
